FileNo	CountyName	CurrentOperator	CurrentWellName	DFElev	FieldName	Footages	GRElev	KBElev	LeaseName	LeaseNumber	OriginalOperator	OriginalWellName	ProducedPools	QQ	Range	Section	TD	Township	WellStatus	WellType	Wellbore	api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	legs	max_tvd	mean_tvd	min_tvd	num_pools_produced	production_liquid_120	production_liquid_150	production_liquid_180	production_liquid_1825	production_liquid_270	production_liquid_30	production_liquid_365	production_liquid_60	production_liquid_730	production_liquid_90	spud_date	std_tvd	stimulated_formation	surface_lat	surface_lng	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	type_treatment	well_status_date
18078	WILLIAMS	XTO ENERGY INC.	BJARNE  34X-13		ALKALI CREEK	771 FSL  2188 FEL	2064.0	2087.0	BJARNE	34X-13	XTO ENERGY INC.	BJARNE  34X-13	BAKKEN	SWSE	95 W	13	21018.0	154 N	A	OG	HORIZONTAL	US33105017280000	110.0	48.12645	-102.83742600000001	24/64	2.0	10488.24	10440.5590588	10014.14	1	41244.0	47324.0	52832.0		68011.0	14446.0	84949.0	25147.0	135242.0	33986.0	2009-11-27	57.479943747600004	three forks	48.1560652513	-102.83655767200001	1152900.0	10	25386.0	10477.19	sand frac	2010-02-23
17434	MCLEAN	QEP ENERGY COMPANY	MHA  1-18H-150-90		DEEP WATER CREEK BAY	870 FNL  1701 FWL		2041.0	MHA	1-18H-150-90	QUESTAR EXPLORATION & PRODUCTION COMPANY	MHA  1-18H-150-90	BAKKEN	NENW	90 W	18	14184.0	150 N	A	OG	HORIZONTAL	US33055001140000	90.0	47.805442	-102.238867	30/64	2.0	9747.23	9633.91060606	8678.01	1	35350.0	43149.0	49593.0	157921.0	63881.0	13782.0	75173.0	22434.0	104560.0	28411.0	2008-11-05	250.826465269		47.8161548296	-102.249807619		8		9732.37		2009-01-31
20971	MCKENZIE	XTO ENERGY INC.	NELSEN STATE  24X-33R		INDIAN HILL	272 FSL  2169 FWL	2188.0	2215.0	NELSEN STATE	24X-33R	XTO ENERGY INC.	NELSEN STATE  24X-33R	BAKKEN	SESW	101 W	33	20560.0	153 N	A	OG	HORIZONTAL	US33053036360000	50.0	48.049559	-103.679203	24/64	4.0	10770.8	10735.701846200001	10311.03	1	29092.0	34391.0	38588.0		56394.0	8912.0	68275.0	18415.0	100059.0	23915.0	2011-05-31	71.1604350938	bakken	48.025098758	-103.68093249799999	2780580.0	24	61822.0	10748.91	sand frac	2011-09-18
24928	DIVIDE	CONTINENTAL RESOURCES, INC.	TANGSRUD  11-1H1		HAYLAND	400 FNL  1732 FEL	2319.0	2343.0	TANGSRUD	11-1H1	CONTINENTAL RESOURCES, INC.	TANGSRUD  11-1H1	BAKKEN	LOT2	96 W	1	18945.0	160 N	A	OG	HORIZONTAL	US33023009970000	110.0	48.717998	-103.021221	32/64	3.0	8951.71	8792.55821429	8475.76	1	21079.0	23739.0	25911.0		30437.0	5943.0	34928.0	11951.0		17448.0	2013-03-19	154.619059883	three forks	48.7193356858	-103.022270525	2928060.0	29	43383.0	8949.02	sand frac	2013-10-23
25535	WILLIAMS	WHITING OIL AND GAS CORPORATION	P THOMAS  154-98-14-33-28-4H		TRUAX	345 FSL  1370 FWL	2073.0	2095.0	P THOMAS	154-98-14-33-28-4H	KODIAK OIL & GAS (USA) INC.	P THOMAS  154-98-14-33-28-4H3	BAKKEN	SESW	98 W	33	20915.0	154 N	A	OG	HORIZONTAL	US33105030710000	90.0	48.139179	-103.30026	43/64	2.0	10960.77	10878.3672662	10291.62	1	56075.0	64267.0	70157.0		84930.0	21931.0		34497.0		45136.0	2013-09-11	145.06981099799998	bakken	48.11191507109999	-103.296980485	4079855.0	23	87106.0	10960.77	sand frac	2014-05-03
26179	MOUNTRAIL	OASIS PETROLEUM NORTH AMERICA LLC	CLEMENTINE  5693 44-35T		ALGER	267 FSL  1102 FEL	2443.0	2468.0	CLEMENTINE	5693 44-35T	OASIS PETROLEUM NORTH AMERICA LLC	CLEMENTINE  5693 44-35T	BAKKEN	SESE	93 W	35	20200.0	156 N	A	OG	HORIZONTAL	US33061026600000	140.0	48.299739	-102.593413	68/64	3.0	10375.84	10276.234390200001	9816.15	1	31711.0	37890.0	44149.0		58938.0	16801.0	72866.0	23963.0		28597.0	2013-09-03	144.202418784	three forks	48.284527932399996	-102.59463526200001	4535579.0	35	72361.0	10321.7	sand frac	2014-04-11
22950	STARK	WHITING OIL AND GAS CORPORATION	SOLBERG  14-11PH		BELL	345 FSL  650 FWL	2662.0	2687.0	SOLBERG	14-11PH	WHITING OIL AND GAS CORPORATION	SOLBERG  14-11PH	BAKKEN	SWSW	99 W	11	21500.0	140 N	A	OG	HORIZONTAL	US33089007000000	40.0	46.979776	-103.144194	48/64	2.0	10761.54	10654.2269784	10050.29	1	45341.0	52542.0	57665.0		68142.0	17949.0	77937.0	27993.0	100652.0	36413.0	2012-06-20	123.64586567	bakken	46.949560847	-103.144194509	1447500.0	30	38036.0	10761.54	sand frac	2012-09-14
19599	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	ARNDT  14-5XH		SANISH	950 FSL  325 FWL	2331.0	2361.0	ARNDT	14-5XH	WHITING OIL AND GAS CORPORATION	ARNDT  14-5XH	BAKKEN	SWSW	91 W	5	19877.0	154 N	A	OG	HORIZONTAL	US33061015040000	110.0	48.180051	-102.375474	40/64	2.0	9959.75	9889.58321951	9405.23	1	51299.0	57536.0	65084.0		87828.0	18485.0	113464.0	32984.0	203988.0	43845.0	2010-11-13	89.65874524770001	bakken	48.184961065900005	-102.416584575	2147860.0	22	22586.0	9877.63	sand frac	2011-03-07
25436	DIVIDE	SAMSON RESOURCES COMPANY	STINGRAY  1819-1H		AMBROSE	360 FSL  310 FWL	2261.0	2286.0	STINGRAY	1819-1H	SAMSON RESOURCES COMPANY	STINGRAY  1819-1H	BAKKEN	LOT4	98 W	7	18475.0	162 N	A	OG	HORIZONTAL	US33023010290000	100.0	48.837037	-103.462087	38/64	2.0	8520.94	8386.19260563	7788.85	1	24956.0	29409.0	33620.0		42146.0	6147.0	48687.0	13991.0		19995.0	2013-04-30	147.35250484	bakken	48.8662542816	-103.463011344	2528820.0	25	28732.0	8520.94	sand frac	2013-08-06
28622	MCKENZIE	QEP ENERGY COMPANY	MOBERG  18-13LL		GRAIL	280 FSL  302 FWL			MOBERG	18-13LL	QEP ENERGY COMPANY	MOBERG  18-13LL	BAKKEN	SWSW	95 W	18	16040.0	149 N	A	OG	HORIZONTAL	US33053060170000	80.0			28/64					1	75910.0	88404.0	101057.0		127149.0	6385.0		33563.0		55179.0	2014-06-30		three forks	47.7182353045	-102.89707185	4727140.0	22	63458.0		sand frac	2014-08-27
25359	MCKENZIE	XTO ENERGY INC.	LUNDEEN  31X-9D		GARDEN	260 FNL  2320 FEL	1999.0	2024.0	LUNDEEN	31X-9D	XTO ENERGY INC.	LUNDEEN  31X-9D	BAKKEN	NWNE	98 W	9	16165.0	151 N	A	OG	HORIZONTAL	US33053049230000	90.0	47.906566	-103.22143		2.0	11041.82	10976.133333299998	10500.46	1	37458.0	43202.0	48368.0		60779.0	8862.0	72209.0	21672.0		30567.0	2013-06-15	119.074527876	bakken	47.9195009066	-103.22836851299999	1749108.0	15	42879.0	11019.51	sand frac	2013-10-15
24609	WILLIAMS	WHITING OIL AND GAS CORPORATION	P WOOD  154-98-2-27-34-16H3B		TRUAX	392 FNL  1413 FEL	2183.0	2210.0	P WOOD	154-98-2-27-34-16H3B	KODIAK OIL & GAS (USA) INC.	P WOOD  154-98-2-27-34-16H3B	BAKKEN	NWNE	98 W	27	20439.0	154 N	A	OG	HORIZONTAL	US33105029410000	90.0	48.11251	-103.264319	36/64	2.0	11151.76	11104.21288	10649.99	1	47125.0	53211.0	60047.0		73509.0	15891.0	83797.0	29964.0		40454.0	2013-03-01	101.53237011200001	three forks	48.1386954537	-103.265083622	3317671.0	27	78673.0	11139.76	sand frac	2013-07-11
23074	WILLIAMS	CONTINENTAL RESOURCES, INC.	BERTHOLD  1-10AH		CORINTH	310 FSL  1505 FWL	2310.0	2331.0	BERTHOLD	1-10AH	CONTINENTAL RESOURCES, INC.	BERTHOLD  1-10AH	BAKKEN	SESW	97 W	10	19435.0	159 N	A	OG	HORIZONTAL	US33105026550000	100.0	48.632629	-103.202805	28/64	2.0	9621.13	9560.06164062	9093.85	1	11477.0	16822.0	22336.0		32498.0	1941.0	40012.0	4052.0	59559.0	7517.0	2012-07-06	107.48032748600001	bakken	48.605172555500005	-103.20486913299999	3198119.0	30	63435.0	9573.6	sand frac	2013-02-01
25026	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	COYOTE  3-32H		BIG BEND	275 FNL  2635 FEL	1899.0	1922.0	COYOTE	3-32H	SLAWSON EXPLORATION COMPANY, INC.	COYOTE  3-32H	BAKKEN	LOT2	92 W	5	15395.0	151 N	A	OG	HORIZONTAL	US33061024330000	110.0	47.948704	-102.481999	18/64	2.0	10160.03	10087.7289286	9602.64	1	41883.0	48685.0	54403.0		69928.0	13436.0	95956.0	23220.0		33023.0	2013-04-18	134.658515177	bakken	47.933671070600006	-102.482057004	1628300.0	18	22758.0	10150.99		2013-07-03
21705	DUNN	OXY USA INC.	ENGER  1-15-22H-142-97		WILLMEN	300 FSL  1320 FWL	2479.0	2504.0	ENGER	1-15-22H-142-97	OXY USA INC.	ENGER  1-15-22H-142-97	BAKKEN	SWSW	97 W	10	20854.0	142 N	A	OG	HORIZONTAL	US33025015030000	30.0	47.114715999999994	-102.96347800000001	26/64	3.0	10621.57	10476.5584	9833.08	1	16493.0	20306.0	23812.0		35737.0	12026.0	48256.0	12830.0	73412.0	12953.0	2011-12-11	220.145120797	bakken	47.1263027489	-102.96388002799999		21	48707.0	10616.52		2012-09-05
17266	MCKENZIE	QEP ENERGY COMPANY	JONES   4-24H		SPOTTED HORN	5 FSL  139 FWL		2128.0	JONES	4-24H	HELIS OIL & GAS COMPANY, L.L.C.	JONES   4-24H	BAKKEN	LOT 4	95 W	13	16034.0	150 N	A	OG	HORIZONTAL	US33053028850000	90.0	47.790959	-102.777958		2.0	10711.74	10640.547152299998	10088.8	1	24633.0	27405.0	29790.0	104140.0	37501.0	11352.0	45903.0	17871.0	67014.0	21724.0	2008-10-25	126.96385397600001		47.8040162823	-102.78993379799999		1		10710.19		2008-12-12
17363	MCKENZIE	ENERPLUS RESOURCES USA CORPORATION	FOUR BEARS  20-11H		FOUR BEARS	360 FNL  297 FWL		1933.0	FOUR BEARS	20-11H	PEAK NORTH DAKOTA, LLC	FOUR BEARS  20-11H	BAKKEN	NWNW	93 W	20	15183.0	152 N	A	OG	HORIZONTAL	US33053029040000	120.0	47.964692	-102.612966	30/64	2.0	10474.1	10409.0447093	9734.78	1	21400.0	24850.0	27715.0	104883.0	35129.0	9204.0	43030.0	13669.0	62471.0	17889.0	2008-09-17	152.796612431		47.976649754499995	-102.62019257899999		1		10468.15		2008-12-07
18833	STARK	WHITING OIL AND GAS CORPORATION	FROEHLICH  44-9TFH		BELL	680 FSL  410 FEL	2654.0	2680.0	FROEHLICH	44-9TFH	WHITING OIL AND GAS CORPORATION	FROEHLICH  44-9TFH	BAKKEN	SESE	99 W	9	20480.0	139 N	A	OG	HORIZONTAL	US33089005850000	30.0	46.870371	-103.209542	42/64	2.0	10497.11	10433.817218	9883.19	1	59524.0	67179.0	73686.0		94377.0	23411.0	108373.0	39205.0	158603.0	50628.0	2010-05-29	132.153310305	bakken	46.8635512521	-103.16985060100001	3234580.0	28	61512.0	10487.65	sand frac	2010-09-16
26517	DUNN	WPX ENERGY WILLISTON, LLC	INDEPENDENCE  2-35HY		MANDAREE	569 FNL  1849 FEL	2236.0	2262.0	INDEPENDENCE	2-35HY	WPX ENERGY WILLISTON, LLC	INDEPENDENCE  2-35HY	BAKKEN	NWNE	93 W	11	21112.0	149 N	A	OG	HORIZONTAL	US33025022970000	90.0	47.774626	-102.541777	22/64	2.0	10767.68	10697.173550700001	10090.87	1	51609.0	59755.0	63897.0		80249.0	13353.0	96621.0	28914.0		40583.0	2014-01-15	132.908591487	three forks	47.744809499700004	-102.54263240600001	3271416.0	25	94976.0	10750.23	sand frac	2014-05-25
26719	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-STATE C-  156-93-1615H-5		ALGER	2396 FSL  655 FWL	2285.0	2311.0	EN-STATE C-	156-93-1615H-5	HESS CORPORATION	EN-STATE C-  156-93-1615H-5	BAKKEN	NWSW	93 W	16	19923.0	156 N	A	OG	HORIZONTAL	US33061027690000	130.0	48.337649	-102.613008	28/64	2.0	10234.02	10167.118859100001	9689.69	1	50079.0	56599.0	61631.0		75827.0	20898.0		34469.0		42160.0	2013-10-17	93.30260945389999	three forks	48.333786405299996	-102.652505221	2328599.0	35	39707.0	10110.07	sand frac	2014-05-20
26331	WILLIAMS	HESS BAKKEN INVESTMENTS II, LLC	GN-DALSENG-  158-97-1423H-1		NEW HOME	448 FSL  406 FEL	2414.0	2440.0	GN-DALSENG-	158-97-1423H-1	HESS CORPORATION	GN-DALSENG-  158-97-1423H-1	BAKKEN	SESE	97 W	10	20880.0	158 N	A	OG	HORIZONTAL	US33105031850000	100.0	48.489224	-103.184002	40/64	2.0	10223.63	10042.0406915	9059.06	1	25413.0	28084.0	30533.0			12709.0		18262.0		22362.0	2013-10-03	270.148952576	bakken	48.518622799700005	-103.19107645	2808535.0	33	47596.0	10223.63	sand frac	2014-09-07
22241	WILLIAMS	HESS BAKKEN INVESTMENTS II, LLC	GO-GRIMSON  158-98-3625H-1		RAINBOW	325 FSL  2290 FWL	2243.0	2268.0	GO-GRIMSON	158-98-3625H-1	HESS CORPORATION	GO-GRIMSON  158-98-3625H-1	BAKKEN	SESW	98 W	36	20077.0	158 N	A	OG	HORIZONTAL	US33105025000000	100.0	48.48762	-103.289904	30/64	2.0	10298.19	10164.8521481	9544.32	1	39695.0	43395.0	46764.0		55441.0	15976.0	62354.0	27205.0	84114.0	34487.0	2012-03-11	151.754790181	bakken	48.4603765043	-103.28846057700001	2663603.0	34	44052.0	10114.44	sand frac	2012-07-04
21999	BURKE	PETRO-HUNT, L.L.C.	PRODUCERS CORP  159-94-8A-17-5H		NORTH TIOGA	275 FNL  1586 FEL	2352.0	2375.0	PRODUCERS CORP	159-94-8A-17-5H	PETRO-HUNT, L.L.C.	PRODUCERS CORP  159-94-8A-17-5H	BAKKEN	NWNE	94 W	8	19448.0	159 N	A	OG	HORIZONTAL	US33013016150000	110.0	48.616479	-102.846272	32/64	4.0	9366.72	9190.69516129	8840.84	1	31024.0	35533.0	39890.0		49926.0	7996.0	57979.0	15051.0		24195.0	2013-07-11	168.878733298	three forks	48.6180052561	-102.848954849	2884201.0	32	54750.0	9366.06	sand frac	2013-11-10
27087	WILLIAMS	WHITING OIL AND GAS CORPORATION	KALDAHL  31-3H		RAY	250 FNL  2045 FEL	2298.0	2324.0	KALDAHL	31-3H	WHITING OIL AND GAS CORPORATION	KALDAHL  31-3H	BAKKEN	LOT2	97 W	3	20984.0	156 N	A	OG	HORIZONTAL	US33105033370000	100.0	48.342932	-103.143901	48/64	2.0	10401.29	10264.8871429	9701.98	1	44576.0	50681.0	55747.0		67422.0	19056.0	78429.0	29833.0		37988.0	2014-02-17	120.086591395	bakken	48.3719467054	-103.138818326	3261778.0	44	70931.0	10401.29	sand frac	2014-05-03
19323	MCKENZIE	QEP ENERGY COMPANY	THOMPSON  1-29/32H		GRAIL	400 FNL  1325 FEL	2290.0	2323.0	THOMPSON	1-29/32H	HELIS OIL & GAS COMPANY, L.L.C.	THOMPSON  1-29/32H	BAKKEN	NENE	95 W	29	20548.0	150 N	IA	OG	HORIZONTAL	US33053032160000	90.0	47.783625	-102.860929	26/64	4.0	10823.59	10691.3974576	10192.95	1	130106.0	152313.0	169684.0		208497.0	31936.0	262306.0	73259.0	395113.0	104254.0	2011-01-25	185.151130267	three forks	47.788616143199995	-102.860602239	3285650.0	28	81925.0	10817.88	sand frac	2011-05-20
21337	MCKENZIE	XTO ENERGY INC.	DEBORAH 14-20SEH		ARNEGARD	350 FSL  1320 FWL	2367.0	2391.0	DEBORAH	14-20SEH	DENBURY ONSHORE, LLC	SIMMONS  14-20SEH	BAKKEN	SWSW	100 W	20	21495.0	150 N	A	OG	HORIZONTAL	US33053037230000	50.0	47.774974	-103.51055500000001		3.0	11115.67	11054.5684146	10619.6	1	27136.0	31007.0	37533.0		50843.0	9876.0	63122.0	14656.0	98556.0	22019.0	2012-08-11	121.675784025	bakken	47.791302346	-103.51332451	2246156.0	22	34950.0	11110.04	sand frac	2012-11-09
24341	MCKENZIE	BURLINGTON RESOURCES OIL & GAS COMPANY LP	WATERTON  44-32TFH		KEENE	327 FSL  848 FEL	2337.0	2363.0	WATERTON	44-32TFH	BURLINGTON RESOURCES OIL & GAS COMPANY LP	WATERTON  44-32TFH	BAKKEN/THREE FORKS	SESE	95 W	32	20238.0	153 N	A	OG	HORIZONTAL	US33053045730000	90.0	48.051947	-102.916714	32/64	2.0	10439.19	10364.2400781	9899.6	1	82734.0	101885.0	122144.0		166096.0	8497.0	204763.0	33213.0		60939.0	2013-01-22	88.50276276139999	three forks	48.02455984189999	-102.917468665	3881740.0	30	50949.0	10360.22	other	2013-05-07
16941	MCKENZIE	PETRO-HUNT, L.L.C.	PHELPS MINERAL TRUST   7B-2-1H		CHARLSON	130 FNL  250 FWL	1976.0	1995.0	PHELPS MINERAL TRUST	7B-2-1H	PETRO-HUNT, L.L.C.	PHELPS MINERAL TRUST   7B-2-1H	BAKKEN	LOT 1	94 W	7	16376.0	153 N	A	OG	HORIZONTAL	US33053028430000	100.0	48.08314	-102.80851		2.0	10612.23	10399.1636842	9299.1	1	12911.0	14595.0	16112.0	51414.0	20035.0	4902.0	23625.0	8399.0	33231.0	10911.0	2008-08-23	321.399896497		48.0956593282	-102.826510339		10		10612.23		2009-01-25
16854	MCKENZIE	BURLINGTON RESOURCES OIL & GAS COMPANY LP	RINK  24-8H		PERSHING	300 FSL  1320 FWL		2413.0	RINK	24-8H	BURLINGTON RESOURCES OIL & GAS COMPANY LP	RINK  24-8H	BAKKEN	SESW	96 W	8	20553.0	149 N	A	OG	HORIZONTAL	US33053028300000	90.0	47.739385999999996	-102.999418		4.0	11086.26	11024.1240299	10654.83	1	18868.0	23391.0	31280.0	125342.0	46113.0	6481.0	54869.0	12857.0	83372.0	17111.0	2008-07-27	108.478514209		47.73268083520001	-102.999351818		1		11065.47		2008-11-11
16875	DUNN	MARATHON OIL COMPANY	TROTTER  14-23H		BAILEY	740 FSL  1000 FWL		2320.0	TROTTER	14-23H	MARATHON OIL COMPANY	TROTTER  14-23H	BAKKEN	SWSW	94 W	23	19908.0	146 N	IA	OG	HORIZONTAL	US33025006840000	70.0	47.472097	-102.626899		2.0	10729.32	10685.491808499999	10249.51	1	21944.0	25009.0	27537.0	124390.0	35268.0	8334.0	41651.0	13972.0	73965.0	18411.0	2007-12-09	78.2618222456		47.44665919649999	-102.62644010700001		1		10729.18		2008-02-01
27979	MCKENZIE	EMERALD OIL, INC	BILLY RAY VALENTINE  1-8-5H		BOXCAR BUTTE	325 FSL  1450 FWL	2482.0	2502.0	BILLY RAY VALENTINE	1-8-5H	EMERALD OIL, INC	BILLY RAY VALENTINE  1-8-5H	BAKKEN	SESW	102 W	8	20393.0	148 N	A	OG	HORIZONTAL	US33053057750000	40.0			48/64					1	30919.0	35517.0	39703.0			11900.0		18408.0		25051.0	2014-03-31		bakken	47.6481978533	-103.709511066	3862479.0	34	243188.0		sand frac	2014-07-15
18681	DUNN	MARATHON OIL COMPANY	ECKELBERG FARM  24-33H		BAILEY	275 FNL  1300 FWL	2242.0	2267.0	ECKELBERG FARM	24-33H	MARATHON OIL COMPANY	ECKELBERG FARM  24-33H	BAKKEN	LOT 4	93 W	4	20725.0	145 N	A	OG	HORIZONTAL	US33025010440000	70.0	47.443688	-102.540185	13/64	2.0	10486.84	10363.0636842	9539.79	1	13760.0	15355.0	16810.0		20453.0	6783.0	26142.0	9825.0	54508.0	11951.0	2010-04-16	214.64313583900002	bakken	47.414613685	-102.540139271	2106160.0	31	54925.0	10484.22	other,sand frac	2010-07-15
16736	DUNN	MARATHON OIL COMPANY	BILL CONNOLLY  21-25H		BAILEY	690 FNL  1980 FWL		2283.0	BILL CONNOLLY	21-25H	MARATHON OIL COMPANY	BILL CONNOLLY  21-25H	BAKKEN	NENW	94 W	25	19744.0	146 N	A	OG	HORIZONTAL	US33025006500000	70.0	47.417089000000004	-102.602822	9/64	2.0	10613.12	10541.6063115	10020.77	1	22920.0	26106.0	29187.0	137331.0	42849.0	9054.0	55513.0	14774.0	85582.0	19258.0	2007-10-14	127.52462853899999		47.4426930708	-102.60100411100001		1		10573.07		2008-01-04
16943	DUNN	CONTINENTAL RESOURCES, INC.	BICE   1-29H		CHIMNEY BUTTE	200 FNL  1320 FEL		2336.0	BICE	1-29H	CONTINENTAL RESOURCES, INC.	BICE   1-29H	BAKKEN	NWNE	95 W	29	20455.0	146 N	A	OG	HORIZONTAL	US33025006960000	70.0	47.433735999999996	-102.805424	0/64	3.0	10951.27	10890.9792473	10444.65	1	24401.0	29576.0	34568.0	131401.0	45705.0	9865.0	54882.0	15004.0	88948.0	19990.0	2008-03-02	118.867021818		47.443947011999995	-102.805739049		1		10932.49		2008-05-09
20130	DIVIDE	CONTINENTAL RESOURCES, INC.	FORTIER  2-17H		HAMLET	205 FNL  865 FEL	2245.0	2267.0	FORTIER	2-17H	CONTINENTAL RESOURCES, INC.	FORTIER  2-17H	BAKKEN	NENE	96 W	17	19005.0	160 N	A	OG	HORIZONTAL	US33023006700000	110.0	48.662695	-103.105424	28/64	2.0	9216.91	9096.83164659	8502.14	1	25156.0	27688.0	29949.0		35422.0	9547.0	39692.0	16538.0	51063.0	21714.0	2011-02-17	114.549001027	bakken	48.690568110600005	-103.10607890000001	2807740.0	24	49896.0	9216.91	sand frac	2011-08-09
22894	DUNN	OXY USA INC.	LEISS  3-23-26H-143-96		FAYETTE	472 FSL  843 FWL	2342.0	2367.0	LEISS	3-23-26H-143-96	OXY USA INC.	LEISS  3-23-26H-143-96	BAKKEN	SWSW	96 W	14	21235.0	143 N	A	OG	HORIZONTAL	US33025017090000	50.0	47.169608000000004	-102.81299399999999	22/64	2.0	10611.06	10494.194129000001	9734.18	1	47829.0	56795.0	63505.0		77241.0	18114.0	91023.0	26068.0		36733.0	2013-02-01	195.856631079	bakken	47.199144489300004	-102.81689596700001	1249805.0	30	39569.0	10540.82	sand frac	2013-08-09
13468	MCKENZIE	EMERALD OIL, INC	FEDERAL  21-14HR		FLAT TOP BUTTE	1000 FNL  2000 FWL	2216.0	2236.0	FEDERAL	21-14HR	MERIDIAN OIL, INC.	FLAT TOP BUTTE FEDERAL #21-14H	BAKKEN	NENW	102 W	14	15275.0	146 N	A	OG	HORIZONTAL RE-ENTRY	US33053024160000	30.0	47.464032	-103.64262	/64	3.0	10627.58	10559.4760465	10119.4	1	30083.0	35385.0	40223.0	128481.0	52521.0	9509.0	63240.0	17633.0	91350.0	24294.0	1992-11-27	128.975544124	bakken	47.471054664300006	-103.64280606	1034300.0	16	28855.0	10622.19	sand frac	2013-10-21
26890	MCKENZIE	OASIS PETROLEUM NORTH AMERICA LLC	BRIER   5200 44-22 3B		CAMP	221 FSL  1147 FEL	2128.0	2153.0	BRIER	5200 44-22 3B	OASIS PETROLEUM NORTH AMERICA LLC	BRIER   5200 44-22 3B	BAKKEN	SESE	100 W	22	23584.0	152 N	A	OG	HORIZONTAL	US33053054420000	70.0	47.9745	-103.4569	40/64	3.0	11014.7	10939.981904799999	10475.69	1	97825.0	111173.0	128841.0		170643.0	30754.0		61356.0		85810.0	2013-12-25	133.35704758	bakken	47.964749891000004	-103.45929759799999	4772603.0	46	85263.0	10988.0	sand frac	2014-07-05
26538	DUNN	OXY USA INC.	MILDRED SADOWSKY   2-11-14H-142-97		WILLMEN	550 FNL  2167 FWL	2522.0	2546.0	MILDRED SADOWSKY	2-11-14H-142-97	OXY USA INC.	MILDRED SADOWSKY   2-11-14H-142-97	BAKKEN	NENW	97 W	11	19528.0	142 N	A	OG	HORIZONTAL	US33025023000000	30.0	47.130762	-102.934946	/64	4.0	10720.98	10653.849318200002	10213.04	1	24345.0	28923.0	32705.0		42355.0	10271.0	49145.0	13688.0		18061.0	2013-10-15	118.925161224	bakken	47.138360366499995	-102.938840715	1744689.0	29	50078.0	10702.52	sand frac	2014-02-08
24342	MCKENZIE	BURLINGTON RESOURCES OIL & GAS COMPANY LP	WATERTON  34-32MBH		KEENE	287 FSL  2285 FEL	2334.0	2359.0	WATERTON	34-32MBH	BURLINGTON RESOURCES OIL & GAS COMPANY LP	WATERTON  34-32MBH	BAKKEN/THREE FORKS	SWSE	95 W	32	20306.0	153 N	A	OG	HORIZONTAL	US33053045740000	90.0	48.052023	-102.924764	32/64	2.0	10341.34	10268.912	9818.41	1	45608.0	65860.0	81926.0		128220.0	4839.0	154916.0	10906.0		25534.0	2012-12-13	100.32244991	bakken	48.024458896599995	-102.92334658	3371580.0	30	49113.0	10267.89	other	2013-05-03
23551	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-HANSON S-156-94-  3130H-4		MANITOU	475 FSL  1775 FEL	2345.0	2371.0	EN-HANSON S-156-94-	3130H-4	HESS CORPORATION	EN-HANSON S-156-94-  3130H-4	BAKKEN	SWSE	94 W	31	19836.0	156 N	A	OG	HORIZONTAL	US33061022180000	130.0	48.312312	-102.813779	26/64	2.0	10376.32	10280.9113636	9715.32	1	23402.0	25604.0	27511.0		33410.0	10151.0	38169.0	17362.0	51302.0	20848.0	2012-10-05	139.587492384	bakken	48.2854632196	-102.81389662	1873287.0	28	31445.0	10280.96	sand frac	2013-03-16
21107	DIVIDE	SAMSON RESOURCES COMPANY	DORADO  14-23-162-98H		BLOOMING PRAIRIE	390 FSL  1885 FWL	2087.0	2112.0	DORADO	14-23-162-98H	SAMSON RESOURCES COMPANY	DORADO  14-23-162-98H	BAKKEN	SESW	98 W	11	18749.0	162 N	A	OG	HORIZONTAL	US33023007330000	100.0	48.836984	-103.36867600000001	/64	2.0	8498.88	8357.06468085	7747.59	1	33655.0	39929.0	44133.0		56383.0	5549.0	66908.0	14727.0	94640.0	25421.0	2011-11-25	164.845680904	bakken	48.866354934499995	-103.369474557	2374900.0	30	33346.0	8498.88	sand frac	2012-03-22
24471	DIVIDE	SM ENERGY COMPANY	ROSE  16-24HN		COLGAN	305 FSL  302 FEL	2228.0	2254.0	ROSE	16-24HN	SM ENERGY COMPANY	ROSE  16-24HN	BAKKEN	SESE	101 W	24	18320.0	163 N	A	OG	HORIZONTAL	US33023009560000	90.0	48.947607	-103.72997600000001	23/64	3.0	8185.1	8105.43210526	7696.81	1	43490.0	50960.0	57641.0		76767.0	15354.0	93357.0	25664.0		35185.0	2013-04-02	84.4949002559	three forks	48.924529345	-103.728751027	2460464.0	25	46398.0	8080.42		2013-06-18
27837	DUNN	MARATHON OIL COMPANY	BEARS GHOST USA  21-4TFH		MCGREGORY BUTTES	424 FNL  1079 FWL			BEARS GHOST USA	21-4TFH	MARATHON OIL COMPANY	BEARS GHOST USA  21-4TFH	BAKKEN	NWNW	94 W	4	21192.0	147 N	A	OG	HORIZONTAL	US33025024870000	80.0	47.560423	-102.665111	48/64	2.0	11052.08	10934.3508642	10367.44	1	52513.0	58894.0				12813.0		28619.0		44526.0	2014-04-28	127.46127319600001	three forks	47.5873481351	-102.66851590200001	2236000.0	30	54054.0	11052.08	sand frac	2014-12-31
